t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1547514709,87,0.123378,0.000000,0.000000,0.000000,events/second
1547514712,87,0.122840,0.000000,0.000000,0.000000,events/second
1547514715,87,0.122331,0.000000,0.000000,0.000000,events/second
1547514718,87,0.121809,0.000000,0.000000,0.000000,events/second
1547514721,87,0.121295,0.000000,0.000000,0.000000,events/second
1547514724,90,0.124948,0.000000,0.000000,0.000000,events/second
1547514727,90,0.124414,0.000000,0.000000,0.000000,events/second
1547514730,90,0.123926,0.000000,0.000000,0.000000,events/second
1547514733,90,0.123425,0.000000,0.000000,0.000000,events/second
1547514736,90,0.122892,0.000000,0.000000,0.000000,events/second
1547514739,90,0.122426,0.000000,0.000000,0.000000,events/second
1547514742,90,0.121907,0.000000,0.000000,0.000000,events/second
1547514745,93,0.125449,0.000000,0.000000,0.000000,events/second
1547514748,93,0.124964,0.000000,0.000000,0.000000,events/second
1547514751,93,0.124442,0.000000,0.000000,0.000000,events/second
1547514754,93,0.123973,0.000000,0.000000,0.000000,events/second
1547514757,93,0.123474,0.000000,0.000000,0.000000,events/second
1547514760,93,0.122977,0.000000,0.000000,0.000000,events/second
1547514763,95,0.125111,0.000000,0.000000,0.000000,events/second
1547514766,96,0.125925,0.000000,0.000000,0.000000,events/second
1547514769,96,0.125449,0.000000,0.000000,0.000000,events/second
1547514772,96,0.124934,0.000000,0.000000,0.000000,events/second
1547514775,96,0.124483,0.000000,0.000000,0.000000,events/second
1547514778,96,0.123998,0.000000,0.000000,0.000000,events/second
1547514781,96,0.123517,0.000000,0.000000,0.000000,events/second
1547514784,99,0.126895,0.000000,0.000000,0.000000,events/second
1547514787,99,0.126409,0.000000,0.000000,0.000000,events/second
1547514790,99,0.125907,0.000000,0.000000,0.000000,events/second
1547514793,99,0.125439,0.000000,0.000000,0.000000,events/second
1547514796,99,0.124983,0.000000,0.000000,0.000000,events/second
1547514799,99,0.124475,0.000000,0.000000,0.000000,events/second
1547514802,99,0.124036,0.000000,0.000000,0.000000,events/second
1547514805,102,0.127297,0.000000,0.000000,0.000000,events/second
1547514808,102,0.126830,0.000000,0.000000,0.000000,events/second
1547514811,102,0.126355,0.000000,0.000000,0.000000,events/second
1547514814,102,0.125882,0.000000,0.000000,0.000000,events/second
1547514817,102,0.125410,0.000000,0.000000,0.000000,events/second
1547514820,102,0.124958,0.000000,0.000000,0.000000,events/second
1547514823,104,0.126947,0.000000,0.000000,0.000000,events/second
1547514826,105,0.127687,0.000000,0.000000,0.000000,events/second
1547514829,105,0.127235,0.000000,0.000000,0.000000,events/second
1547514832,105,0.126775,0.000000,0.000000,0.000000,events/second
1547514835,105,0.126317,0.000000,0.000000,0.000000,events/second
1547514838,105,0.125867,0.000000,0.000000,0.000000,events/second
1547514841,105,0.125404,0.000000,0.000000,0.000000,events/second
1547514844,108,0.128546,0.000000,0.000000,0.000000,events/second
1547514847,108,0.128070,0.000000,0.000000,0.000000,events/second
1547514850,108,0.127622,0.000000,0.000000,0.000000,events/second
1547514853,108,0.127172,0.000000,0.000000,0.000000,events/second
1547514856,108,0.126721,0.000000,0.000000,0.000000,events/second
1547514859,108,0.126284,0.000000,0.000000,0.000000,events/second
1547514862,108,0.125848,0.000000,0.000000,0.000000,events/second
1547514865,111,0.128871,0.000000,0.000000,0.000000,events/second
1547514868,111,0.128438,0.000000,0.000000,0.000000,events/second
1547514871,111,0.127996,0.000000,0.000000,0.000000,events/second
1547514874,111,0.127565,0.000000,0.000000,0.000000,events/second
1547514877,111,0.127099,0.000000,0.000000,0.000000,events/second
1547514880,111,0.126684,0.000000,0.000000,0.000000,events/second
1547514883,113,0.128511,0.000000,0.000000,0.000000,events/second
1547514886,114,0.129234,0.000000,0.000000,0.000000,events/second
1547514889,114,0.128783,0.000000,0.000000,0.000000,events/second
1547514892,114,0.128331,0.000000,0.000000,0.000000,events/second
1547514895,114,0.127918,0.000000,0.000000,0.000000,events/second
1547514898,114,0.127480,0.000000,0.000000,0.000000,events/second
1547514901,114,0.127050,0.000000,0.000000,0.000000,events/second
1547514904,117,0.129963,0.000000,0.000000,0.000000,events/second
1547514907,117,0.129530,0.000000,0.000000,0.000000,events/second
1547514910,117,0.129098,0.000000,0.000000,0.000000,events/second
